사건번호,접수일(년월일),성별,연령대,지역,판매유형,물품소분류,청구이유
2020036546,2020-09-16 00:00:00,남성,30 - 39세,경기도,국내온라인거래,헤드폰·이어폰,품질(물품/용역)
2020036547,2020-09-16 00:00:00,남성,30 - 39세,충청남도,국내온라인거래,기타보건·위생용품,청약철회
2020036548,2020-09-16 00:00:00,여성,30 - 39세,경기도,국내온라인거래,기타신발·용품,청약철회
2020036549,2020-09-16 00:00:00,남성,20 - 29세,전라북도,일반판매,이동전화서비스,부당행위
2020036550,2020-09-16 00:00:00,남성,40 - 49세,인천광역시,일반판매,연수기대여(렌트),AS불만
2020036551,2020-09-16 00:00:00,남성,40 - 49세,경기도,방문판매,종신보험,부당행위
2020036552,2020-09-16 00:00:00,남성,20 - 29세,강원도,국내온라인거래,투자자문(컨설팅),계약해제.해지/위약금
2020036553,2020-09-16 00:00:00,남성,40 - 49세,세종특별자치시,모바일거래,인터넷정보이용서비스,계약해제.해지/위약금
2020036554,2020-09-16 00:00:00,여성,30 - 39세,경기도,전화권유판매,투자자문(컨설팅),부당행위
2020036555,2020-09-16 00:00:00,남성,40 - 49세,경기도,소셜커머스(쇼핑),기타보건·위생용품,계약불이행(불완전이행)
2020036556,2020-09-16 00:00:00,남성,40 - 49세,전라북도,일반판매,도어,계약불이행(불완전이행)
2020036557,2020-09-16 00:00:00,남성,40 - 49세,대전광역시,전화권유판매,투자자문(컨설팅),부당행위
2020036558,2020-09-16 00:00:00,남성,30 - 39세,서울특별시,일반판매,가구세트,AS불만
2020036559,2020-09-16 00:00:00,남성,30 - 39세,전라북도,국내온라인거래,기타숙박시설,계약해제.해지/위약금
2020036560,2020-09-16 00:00:00,남성,40 - 49세,서울특별시,국내온라인거래,항공여객운송서비스,계약해제.해지/위약금
2020036561,2020-09-16 00:00:00,남성,40 - 49세,서울특별시,국내온라인거래,유리·크리스탈그릇,품질(물품/용역)
2020036562,2020-09-16 00:00:00,여성,50 - 59세,부산광역시,일반판매,이동전화서비스,계약불이행(불완전이행)
2020036563,2020-09-16 00:00:00,여성,40 - 49세,경기도,방문판매,건강(암·기타질병)보험,계약해제.해지/위약금
2020036564,2020-09-16 00:00:00,여성,불명,대전광역시,국제온라인거래,항공여객운송서비스,계약해제.해지/위약금
2020036565,2020-09-16 00:00:00,여성,40 - 49세,전라남도,노상판매,상조서비스,계약해제.해지/위약금
2020036566,2020-09-17 00:00:00,여성,20 - 29세,서울특별시,국내온라인거래,항공여객운송서비스,계약불이행(불완전이행)
2020036567,2020-09-17 00:00:00,남성,30 - 39세,서울특별시,일반판매,항공여객운송서비스,계약불이행(불완전이행)
2020036568,2020-09-17 00:00:00,남성,40 - 49세,경기도,국내온라인거래,항공여객운송서비스,계약불이행(불완전이행)
2020036569,2020-09-17 00:00:00,여성,30 - 39세,서울특별시,일반판매,국외여행,계약해제.해지/위약금
2020036570,2020-09-17 00:00:00,여성,30 - 39세,서울특별시,국내온라인거래,호텔,계약해제.해지/위약금
2020036571,2020-09-17 00:00:00,남성,30 - 39세,경기도,국내온라인거래,항공여객운송서비스,계약불이행(불완전이행)
2020036572,2020-09-17 00:00:00,여성,30 - 39세,충청남도,일반판매,국외여행,계약해제.해지/위약금
2020036573,2020-09-17 00:00:00,남성,50 - 59세,서울특별시,일반판매,국내여행,계약해제.해지/위약금
2020036574,2020-09-17 00:00:00,남성,30 - 39세,대전광역시,국내온라인거래,항공여객운송서비스,계약해제.해지/위약금
2020036575,2020-09-17 00:00:00,여성,30 - 39세,서울특별시,국내온라인거래,기타숙박시설,계약해제.해지/위약금
2020036576,2020-09-17 00:00:00,여성,30 - 39세,경기도,기타통신판매,국내여행,계약해제.해지/위약금
2020036579,2020-09-17 00:00:00,여성,40 - 49세,경기도,일반판매,동물병원,품질(물품/용역)
2020036580,2020-09-17 00:00:00,남성,60 - 64세,서울특별시,일반판매,외피용약,안전(제품/시설)
2020036581,2020-09-17 00:00:00,남성,60 - 64세,대전광역시,일반판매,한의원,품질(물품/용역)
2020036582,2020-09-17 00:00:00,여성,20 - 29세,서울특별시,국내온라인거래,펜션,계약해제.해지/위약금
2020036583,2020-09-17 00:00:00,남성,30 - 39세,경기도,국내온라인거래,기타일반화장품,품질(물품/용역)
2020036584,2020-09-17 00:00:00,여성,30 - 39세,경기도,전화권유판매,투자자문(컨설팅),품질(물품/용역)
2020036585,2020-09-17 00:00:00,여성,30 - 39세,경기도,국내온라인거래,항공여객운송서비스,계약해제.해지/위약금
2020036586,2020-09-17 00:00:00,남성,40 - 49세,경기도,국제온라인거래,항공여객운송서비스,계약해제.해지/위약금
2020036587,2020-09-17 00:00:00,여성,20 - 29세,서울특별시,전화권유판매,투자자문(컨설팅),계약해제.해지/위약금
2020036588,2020-09-17 00:00:00,남성,40 - 49세,서울특별시,전화권유판매,투자자문(컨설팅),계약해제.해지/위약금
2020036589,2020-09-17 00:00:00,여성,40 - 49세,인천광역시,국내온라인거래,기타회원권,계약해제.해지/위약금
2020036590,2020-09-17 00:00:00,여성,20 - 29세,서울특별시,일반판매,자동차대여(렌트),약관
2020036591,2020-09-17 00:00:00,여성,40 - 49세,서울특별시,국내온라인거래,전동킥보드,청약철회
2020036592,2020-09-17 00:00:00,남성,50 - 59세,서울특별시,일반판매,중형승용자동차,품질(물품/용역)
2020036593,2020-09-17 00:00:00,여성,80세이상,대구광역시,일반판매,내과,품질(물품/용역)
2020036594,2020-09-17 00:00:00,남성,30 - 39세,경기도,일반판매,예식서비스,계약해제.해지/위약금
2020036595,2020-09-17 00:00:00,남성,30 - 39세,경기도,기타통신판매,투자자문(컨설팅),품질(물품/용역)
2020036596,2020-09-17 00:00:00,남성,30 - 39세,대구광역시,국내온라인거래,메인보드,AS불만
2020036597,2020-09-17 00:00:00,여성,10 - 19세,제주도,일반판매,스마트폰,AS불만
2020036598,2020-09-17 00:00:00,남성,30 - 39세,대구광역시,전화권유판매,투자자문(컨설팅),계약해제.해지/위약금
2020036599,2020-09-17 00:00:00,남성,40 - 49세,경기도,일반판매,스마트폰,AS불만
2020036600,2020-09-17 00:00:00,남성,40 - 49세,인천광역시,일반판매,소형화물자동차,계약불이행(불완전이행)
2020036601,2020-09-17 00:00:00,남성,40 - 49세,서울특별시,모바일거래,투자자문(컨설팅),계약해제.해지/위약금
2020036603,2020-09-17 00:00:00,남성,30 - 39세,서울특별시,일반판매,항공여객운송서비스,계약해제.해지/위약금
2020036604,2020-09-17 00:00:00,여성,40 - 49세,서울특별시,일반판매,종합체육시설회원권,계약해제.해지/위약금
2020036606,2020-09-17 00:00:00,남성,40 - 49세,서울특별시,일반판매,정수기대여(렌트),계약해제.해지/위약금
2020036607,2020-09-17 00:00:00,남성,40 - 49세,충청북도,일반판매,정수기대여(렌트),계약해제.해지/위약금
2020036608,2020-09-17 00:00:00,여성,30 - 39세,서울특별시,국내온라인거래,노트북컴퓨터,품질(물품/용역)
2020036609,2020-09-17 00:00:00,남성,20 - 29세,경기도,국내온라인거래,투자자문(컨설팅),계약해제.해지/위약금
2020036610,2020-09-17 00:00:00,여성,30 - 39세,서울특별시,일반판매,기타이·미용서비스,계약해제.해지/위약금
2020036611,2020-09-17 00:00:00,여성,30 - 39세,광주광역시,일반판매,정수기대여(렌트),계약해제.해지/위약금
2020036612,2020-09-17 00:00:00,남성,50 - 59세,부산광역시,국제온라인거래,기타취미용품,계약불이행(불완전이행)
2020036613,2020-09-17 00:00:00,여성,불명,서울특별시,국내온라인거래,기타조미식품,품질(물품/용역)
2020036614,2020-09-17 00:00:00,남성,20 - 29세,대구광역시,국내온라인거래,기타컴퓨터·주변기기,청약철회
2020036615,2020-09-17 00:00:00,여성,20 - 29세,서울특별시,일반판매,헬스장,이자.수수료
2020036616,2020-09-17 00:00:00,남성,50 - 59세,인천광역시,일반판매,룸에어컨,계약불이행(불완전이행)
2020036617,2020-09-17 00:00:00,남성,30 - 39세,경기도,일반판매,예식서비스,계약해제.해지/위약금
2020036618,2020-09-17 00:00:00,남성,20 - 29세,서울특별시,국내온라인거래,소프트웨어,품질(물품/용역)
2020036619,2020-09-17 00:00:00,여성,30 - 39세,서울특별시,일반판매,헬스장,계약해제.해지/위약금
2020036620,2020-09-17 00:00:00,여성,30 - 39세,울산광역시,일반판매,이동전화서비스,계약불이행(불완전이행)
2020036621,2020-09-17 00:00:00,여성,40 - 49세,부산광역시,일반판매,포장이사운송서비스,품질(물품/용역)
2020036622,2020-09-17 00:00:00,여성,30 - 39세,경상북도,기타,헬스장,계약해제.해지/위약금
2020036623,2020-09-17 00:00:00,남성,50 - 59세,경기도,기타,자동차주유,부당행위
2020036624,2020-09-17 00:00:00,여성,30 - 39세,서울특별시,소셜커머스(쇼핑),냉장고,계약불이행(불완전이행)
2020036625,2020-09-17 00:00:00,남성,65 - 69세,경기도,TV홈쇼핑,소파,품질(물품/용역)
2020036626,2020-09-17 00:00:00,여성,30 - 39세,경기도,일반판매,헬스장,계약해제.해지/위약금
2020036627,2020-09-17 00:00:00,남성,50 - 59세,서울특별시,일반판매,대형승용자동차,AS불만
2020036628,2020-09-17 00:00:00,남성,20 - 29세,울산광역시,소셜커머스(쇼핑),키보드,품질(물품/용역)
2020036629,2020-09-17 00:00:00,여성,30 - 39세,경기도,일반판매,기타사설강습서비스,계약해제.해지/위약금
2020036630,2020-09-17 00:00:00,남성,40 - 49세,경기도,국내온라인거래,항공여객운송서비스,계약불이행(불완전이행)
2020036631,2020-09-17 00:00:00,여성,20 - 29세,서울특별시,국내온라인거래,포장이사운송서비스,품질(물품/용역)
2020036632,2020-09-17 00:00:00,여성,50 - 59세,부산광역시,일반판매,IPTV,계약불이행(불완전이행)
2020036633,2020-09-17 00:00:00,남성,20 - 29세,경기도,일반판매,정수기대여(렌트),부당행위
2020036634,2020-09-17 00:00:00,여성,20 - 29세,충청남도,국내온라인거래,항공여객운송서비스,계약불이행(불완전이행)
2020036635,2020-09-17 00:00:00,남성,30 - 39세,경상남도,국내온라인거래,헤드폰·이어폰,AS불만
2020036636,2020-09-17 00:00:00,남성,30 - 39세,경기도,일반판매,예식서비스,계약해제.해지/위약금
2020036637,2020-09-17 00:00:00,여성,40 - 49세,경기도,일반판매,정수기대여(렌트),계약해제.해지/위약금
2020036638,2020-09-17 00:00:00,여성,40 - 49세,경기도,일반판매,소형승용자동차,약관
2020036639,2020-09-17 00:00:00,여성,30 - 39세,서울특별시,일반판매,헬스장,계약해제.해지/위약금
2020036640,2020-09-17 00:00:00,남성,40 - 49세,경기도,국내온라인거래,중형승용자동차,청약철회
2020036641,2020-09-17 00:00:00,여성,30 - 39세,경기도,일반판매,의자,품질(물품/용역)
2020036642,2020-09-17 00:00:00,여성,30 - 39세,경기도,일반판매,외식,계약해제.해지/위약금
2020036643,2020-09-17 00:00:00,여성,30 - 39세,경기도,일반판매,국외여행,계약불이행(불완전이행)
2020036644,2020-09-17 00:00:00,남성,30 - 39세,서울특별시,일반판매,기타인터넷기반서비스,부당행위
2020036645,2020-09-17 00:00:00,남성,50 - 59세,서울특별시,일반판매,TV,품질(물품/용역)
2020036646,2020-09-17 00:00:00,남성,60 - 64세,경기도,기타통신판매,투자자문(컨설팅),계약해제.해지/위약금
2020036647,2020-09-17 00:00:00,남성,30 - 39세,부산광역시,일반판매,외식,계약해제.해지/위약금
2020036648,2020-09-17 00:00:00,여성,20 - 29세,경기도,국내온라인거래,셔츠,청약철회
2020036650,2020-09-17 00:00:00,남성,30 - 39세,경기도,일반판매,국외여행,계약해제.해지/위약금
2020036651,2020-09-17 00:00:00,남성,40 - 49세,서울특별시,일반판매,시계,AS불만
2020036652,2020-09-17 00:00:00,남성,40 - 49세,충청남도,일반판매,인터넷정보이용서비스,계약불이행(불완전이행)
2020036653,2020-09-17 00:00:00,여성,20 - 29세,경기도,국내온라인거래,기타조명기기,품질(물품/용역)
2020036654,2020-09-17 00:00:00,여성,40 - 49세,경기도,일반판매,펜션,계약해제.해지/위약금
2020036655,2020-09-17 00:00:00,남성,30 - 39세,경기도,일반판매,자동차수리·점검,품질(물품/용역)
2020036656,2020-09-17 00:00:00,여성,40 - 49세,부산광역시,일반판매,헬스장,계약해제.해지/위약금
2020036657,2020-09-17 00:00:00,남성,40 - 49세,대전광역시,국내온라인거래,기타가방,계약불이행(불완전이행)
2020036658,2020-09-17 00:00:00,여성,30 - 39세,경기도,전화권유판매,포장이사운송서비스,품질(물품/용역)
2020036659,2020-09-17 00:00:00,여성,65 - 69세,충청북도,일반판매,기타사설강습서비스,청약철회
2020036661,2020-09-17 00:00:00,남성,50 - 59세,경기도,일반판매,TV,부당행위
2020036663,2020-09-17 00:00:00,여성,20 - 29세,경기도,일반판매,헬스장,계약해제.해지/위약금
2020036664,2020-09-17 00:00:00,남성,불명,서울특별시,일반판매,자격시험기타,계약해제.해지/위약금
2020036665,2020-09-17 00:00:00,남성,50 - 59세,울산광역시,국내온라인거래,선풍기,품질(물품/용역)
2020036666,2020-09-17 00:00:00,여성,20 - 29세,서울특별시,일반판매,예식서비스,계약해제.해지/위약금
2020036667,2020-09-17 00:00:00,남성,40 - 49세,경기도,전화권유판매,투자자문(컨설팅),부당행위
2020036668,2020-09-17 00:00:00,남성,30 - 39세,충청남도,일반판매,자동차대여(렌트),부당행위
2020036669,2020-09-17 00:00:00,남성,30 - 39세,경기도,일반판매,우유,계약해제.해지/위약금
2020036670,2020-09-17 00:00:00,남성,40 - 49세,경상남도,전화권유판매,투자자문(컨설팅),계약해제.해지/위약금
2020036671,2020-09-17 00:00:00,여성,20 - 29세,경기도,일반판매,헬스장,계약해제.해지/위약금
2020036672,2020-09-17 00:00:00,남성,70 - 79세,서울특별시,전화권유판매,투자자문(컨설팅),계약해제.해지/위약금
2020036673,2020-09-17 00:00:00,여성,30 - 39세,경기도,국내온라인거래,기타보건·위생용품,품질(물품/용역)
2020036674,2020-09-17 00:00:00,여성,20 - 29세,서울특별시,소셜커머스(쇼핑),호텔,계약해제.해지/위약금
2020036675,2020-09-17 00:00:00,남성,30 - 39세,대구광역시,일반판매,예식서비스,계약해제.해지/위약금
2020036676,2020-09-17 00:00:00,남성,50 - 59세,대전광역시,전화권유판매,투자자문(컨설팅),계약해제.해지/위약금
2020036677,2020-09-17 00:00:00,여성,50 - 59세,서울특별시,전화권유판매,투자자문(컨설팅),부당행위
2020036678,2020-09-17 00:00:00,여성,30 - 39세,인천광역시,국내온라인거래,펜션,계약해제.해지/위약금
